id,own,competing1,competing3,borrowertype,accepted,default,profit
67788,,,,2,0,0,
67789,.211,.88639998,.58068848,2,1,0,2110
67790,.33939999,1,,2,1,0,3394
67791,.19599999,,.11436848,2,0,0,
67792,,,.16608827,3,0,0,
67793,.038899999,.47604176,.38320646,1,1,0,389
67794,.075800002,1,.12727048,3,1,0,758
67795,.2211,.99486828,.11453865,2,0,0,
67796,.0647,.050462972,.18717216,3,0,0,
67797,.24439999,,.10543814,1,0,0,
67798,.032499999,.38129225,.11761618,3,1,0,325
67799,.1231,,.040515888,2,0,0,
67800,.072999999,,.033081651,3,0,0,
67801,.1116,.71644342,.088957533,3,0,0,
67802,.3459,,.20214368,1,0,0,
67803,.078199998,.026870815,.27659062,3,0,0,
67804,,,,2,0,0,
67805,.077100001,.72889137,.75226325,3,1,0,771
67806,,1,,2,0,0,
67807,.1689,,,2,1,0,1689
67808,.1609,1,.081827782,3,0,0,
67809,.23360001,.95262015,.060877871,1,0,0,
67810,.2067,,.21367104,3,0,0,
67811,.085199997,.72850442,.12648275,2,1,0,851.99994
67812,.16500001,,,1,1,0,1650.0001
67813,,,.57893515,3,0,1,
67814,.049800001,.77689999,.045307957,2,1,0,498
67815,.0385,.4927468,.27690652,1,1,0,385
67816,.035799999,.648,.32519233,3,1,0,358
67817,.094700001,.67150176,.25297189,2,1,0,947
67818,.22239999,1,.17743064,1,0,0,
67819,.17209999,1,1,1,1,0,1720.9999
67820,.1464,.93800002,,3,1,0,1464
67821,.1116,.82629609,,3,1,0,1116
67822,.2084,1,.52616185,3,1,0,2084
67823,.038400002,.023809919,.18250163,1,0,0,
67824,.1727,.83858931,,3,1,0,1727
67825,.0766,,.076492816,1,0,0,
67826,.34889999,,.14045204,3,0,1,
67827,.086199999,,,2,1,0,862
67828,,,.34508327,2,0,0,
67829,.072700001,,.39978892,1,1,0,727
67830,.1866,.89988863,,3,1,1,-10000
67831,.056899998,.56118226,.064053543,3,0,0,
67832,.33829999,1,,3,1,1,-10000
67833,.031199999,.02,.000060190585,1,0,0,
67834,.087099999,,.083544366,1,0,0,
67835,.17030001,1,.27563944,2,1,0,1703.0001
67836,.1169,1,.15892228,1,1,0,1169
67837,.1787,1,.23987041,1,1,0,1787
67838,.2942,.95779997,.88981062,1,1,0,2942
67839,.2182,1,.18200719,2,0,0,
67840,.1531,,,3,1,0,1531
67841,.065800004,.57718039,.089917101,1,1,0,658.00006
67842,.089000002,,,1,1,0,890
67843,,1,.17516096,2,0,0,
67844,.064599998,.55548704,.053655684,2,1,0,646
67845,.12809999,.68301988,.31727818,2,1,0,1280.9999
67846,.031199999,.02,.036823347,1,0,0,
67847,.033799998,.1868,.056393798,3,1,0,337.99997
67848,.1072,.066468731,.027364144,2,0,0,
67849,.0568,,.01054514,1,0,0,
67850,,1,.339165,1,0,1,
67851,.1171,,,2,1,1,-10000
67852,.044,.54698789,.19193453,3,1,0,440
67853,.1473,.8951987,.45244098,2,1,0,1473
67854,.037900001,.37689999,.035488952,3,0,0,
67855,.186,.96454108,,1,1,0,1860
67856,.070600003,,.081776462,1,1,0,706
67857,.1111,,,2,1,0,1111
67858,.091499999,.74849999,.22413677,1,1,0,915
67859,.1972,.96730447,.060612444,2,0,1,
67860,.1055,1,.34670097,1,1,0,1055
67861,.2367,.97157431,.14746161,1,0,0,
67862,.032499999,.016505981,.13469474,3,0,0,
67863,.2493,.94179857,.099978521,3,0,0,
67864,,,.13146921,1,0,0,
67865,.042300001,.39230001,.46035555,1,1,0,423
67866,.0614,,.41742313,1,1,0,614
67867,.072499998,.53139603,.28377983,2,1,0,725
67868,.037900001,.017583903,.090265408,1,0,0,
67869,.1206,,.10598828,1,0,0,
67870,.054400001,.039039046,.25261804,2,1,0,544
67871,.034699999,.65100002,.10173638,3,1,0,347
67872,.1107,.8062582,.036416531,2,0,0,
67873,.3127,,.30646789,2,1,0,3127
67874,.037700001,.017980991,.13654645,1,0,0,
67875,.093900003,.82870001,.15506954,1,1,0,939
67876,.031199999,.02,.036553361,3,0,0,
67877,.037500001,.47604176,.11277901,2,1,0,375
67878,.035500001,.2746,.16487199,1,1,0,355
67879,.2351,1,,2,1,0,2351
67880,,1,.34700838,2,0,1,
67881,.035,.2317,.18250163,3,1,0,350
67882,.074600004,.6527828,.034931559,1,0,0,
67883,.1268,,.96814823,1,1,0,1268
67884,.089500003,,.5206899,3,1,0,895
67885,.16940001,.72971809,.027616961,2,0,0,
67886,.2034,1,.43024781,1,1,0,2034
67887,.0341,.19159999,.0077037481,3,0,0,
67888,.1024,.88510001,.12495897,2,1,0,1024
67889,.2027,1,,1,1,0,2027
67890,.215,1,,3,1,0,2150
67891,.0524,.52479231,.19580182,2,1,0,524
67892,.2067,,.97462124,3,1,0,2067
67893,.26980001,.95842922,,1,1,0,2698
67894,.2115,1,1,2,1,0,2115
67895,.32780001,.96690798,,2,1,0,3278
67896,.1145,.77499998,.062723048,1,0,0,
67897,.091200002,.043538149,.33892259,2,0,0,
67898,.0603,.55927861,.99498165,2,1,0,603
67899,.086900003,.72948825,,3,1,0,869.00006
67900,.3274,,.97462124,2,1,1,-10000
67901,.2174,.96603715,1,2,1,0,2174
67902,.14309999,.92339998,.40138876,1,1,0,1430.9999
67903,.060699999,.47710001,.01686102,2,0,0,
67904,.048799999,.54068708,.044424124,3,0,0,
67905,.1446,,.08381018,1,0,0,
67906,.031199999,.34577665,.000020281286,3,0,0,
67907,.36939999,1,.97462124,2,1,0,3694
67908,.22149999,,.15529741,1,0,0,
67909,,1,.19438176,2,0,0,
67910,.043400001,.40079999,.1415071,3,1,0,434
67911,.037799999,.55857015,.45867142,2,1,0,378
67912,.104,1,.64968157,3,1,0,1040
67913,.1133,,.2096059,1,1,0,1133
67914,.25740001,.94179857,,3,1,1,-10000
67915,.031500001,.39947882,.00071127311,3,0,0,
67916,.057999998,,.060714409,3,0,0,
67917,.031199999,.02,.000045495759,3,0,0,
67918,.1464,1,.56334144,2,1,0,1464
67919,.1935,,,1,1,0,1935
67920,.27250001,.98887491,.18048595,3,0,0,
67921,.037799999,.47019461,.33155233,3,1,0,378
67922,.041000001,.39725211,.20612383,3,1,0,410
67923,.1044,.88359427,1,1,1,0,1044
67924,,,,3,0,1,
67925,.0579,.034359321,.15022692,1,0,0,
67926,.034400001,.43938252,.12380067,3,1,0,344
67927,.3319,.96690798,,2,1,0,3319
67928,.21610001,.97942853,.076094747,1,0,0,
67929,.2233,.94179857,.11223285,1,0,0,
67930,.1287,,.82503831,3,1,0,1287
67931,.1763,1,.13201354,3,0,0,
67932,.1636,1,.19510362,1,1,0,1636
67933,.1248,1,.70869106,3,1,0,1248
67934,.1149,.72839999,.1197212,3,0,0,
67935,.032499999,.34755293,.036823347,1,1,0,325
67936,.0319,.4418,.0058220113,1,0,0,
67937,.031199999,.0015,.00036164786,2,0,0,
67938,.041299999,.041544311,.20025584,1,0,0,
67939,.1056,,.16850413,2,1,0,1056
67940,.2272,,.12205511,1,0,0,
67941,.0429,.47604176,.015635336,1,0,0,
67942,.1768,.77869999,.096153237,1,0,0,
67943,.22239999,,.061032314,3,0,0,
67944,.033199999,.336,.0094310865,2,0,0,
67945,.043299999,.04098535,.21298231,2,1,0,433
67946,,1,.14975649,2,0,0,
67947,.099399999,,.55352539,2,1,0,994
67948,.30050001,,1,3,1,0,3005
67949,.1233,,.07067544,1,0,0,
67950,.054000001,,.07660453,3,1,0,540
67951,.1098,,.60821092,1,1,0,1098
67952,.2022,1,.23996757,1,1,0,2022
67953,.098399997,,.089139335,2,1,0,983.99994
67954,.040100001,.45532635,.4241285,3,1,0,401
67955,.077299997,.70426679,.14539497,3,1,0,773
67956,.1069,.65868545,.051625799,1,0,0,
67957,.034400001,.078100003,.00091998279,2,0,0,
67958,.2087,,.060107566,1,0,0,
67959,.031199999,.02,.00065619883,3,0,0,
67960,.039700001,.40529606,.47335684,2,1,0,397
67961,.31720001,.95444584,,3,1,0,3172
67962,.1432,,.87754285,3,1,1,-10000
67963,.084399998,.70804894,.063094176,3,0,0,
67964,.035100002,.46392086,.004309067,1,0,0,
67965,.31619999,,,2,1,0,3162
67966,.2938,.96945024,.15637355,2,0,1,
67967,.3071,,.19406421,2,0,0,
67968,.25650001,,.096529409,2,0,0,
67969,.12540001,.97373056,.14003699,2,1,0,1254.0001
67970,.2087,,.1138971,2,0,0,
67971,.1158,.63859999,.077801913,1,0,0,
67972,.19329999,.96454108,.20455058,1,1,0,1932.9999
67973,.039299998,.21160001,.0035338136,3,0,0,
67974,.060600001,.57193482,.043175463,1,0,0,
67975,.26359999,.90280002,.13387544,2,0,0,
67976,.037999999,.2728,.17179614,3,1,0,380
67977,.037,.4931877,.0080130491,2,0,0,
67978,.33050001,,,3,1,0,3305
67979,.0317,.1381,.055338338,2,1,0,317
67980,.186,,,2,1,0,1860
67981,.099200003,1,.72570926,3,1,0,992
67982,.23639999,,,1,1,1,-10000
67983,.039500002,,.039184123,1,0,0,
67984,.1159,.71287942,.89238656,1,1,0,1159
67985,.1011,,,1,1,0,1011
67986,.086800002,.60064852,.4181864,3,1,0,868
67987,.26359999,,.4106698,1,1,0,2636
67988,.078199998,.76472485,.54203498,2,1,0,782
67989,.32749999,,,2,1,0,3274.9998
67990,.1103,.74036109,.15005904,2,1,0,1103
67991,.1564,1,,2,1,0,1564
67992,.1196,,.11103565,3,0,0,
67993,.32269999,1,,2,1,0,3227
67994,.2492,,.20455058,3,0,0,
67995,.052099999,.60254025,.28707999,1,1,0,521
67996,.050999999,.46935025,.059676599,2,1,0,510
67997,.16410001,1,.52941096,3,1,0,1641.0001
67998,.1227,.83360469,.62880909,3,1,0,1227
67999,.057700001,.59768927,.058213238,3,0,0,
68000,.0418,.044700071,.017619614,1,0,0,
68001,.048,.59733462,.76637715,2,1,0,480
68002,.1156,.75172353,.87555212,3,1,0,1156
68003,.2192,.97942853,.35466272,3,1,1,-10000
68004,.0341,.021547791,.056393798,1,0,0,
68005,.032900002,.45532635,.018413913,3,0,0,
68006,.060400002,1,.5697419,2,1,0,604
68007,.26449999,.96558809,.068704978,3,0,0,
68008,.1223,1,,2,1,0,1223
68009,.1841,.98650527,.14806049,1,0,0,
68010,.1027,.7885083,,2,1,0,1027
68011,.1117,.78674376,.19209379,1,1,0,1117
68012,.087499999,.67150176,.40166497,2,1,0,875
68013,.2418,1,.78610975,2,1,0,2418
68014,.1433,,.12070227,2,0,0,
68015,.1988,1,,1,1,0,1988
68016,.033,.38649932,.0026250395,3,0,0,
68017,.36309999,1,,1,1,1,-10000
68018,.0328,.0779,.00067433692,1,0,0,
68019,.089199997,1,.65063429,2,1,0,892
68020,.086099997,,.60364819,1,1,0,861
68021,.21349999,,,3,1,0,2135
68022,.29949999,,.1972862,3,0,0,
68023,.37279999,,.83332407,2,1,1,-10000
68024,.045499999,.46818569,.37739563,2,1,0,455
68025,.2111,1,.14036545,2,0,0,
68026,.034699999,.027096605,.14345801,2,1,0,347
68027,.1217,,.19346151,1,1,0,1217
68028,.0372,.38391516,.00093912228,3,0,0,
68029,.0337,.47255209,.16764836,3,1,0,337
68030,.113,.68180001,.021098418,1,0,0,
68031,.078699999,,,1,1,0,787
68032,.2746,,,3,1,0,2746
68033,.0438,.47441384,.36695319,1,1,0,438
68034,.072700001,.61968935,.032625657,2,0,0,
68035,,,.35225296,1,0,0,
68036,.21619999,,.34722075,3,1,0,2162
68037,.22409999,,,1,1,0,2241
68038,.1188,.66152203,.057726409,2,0,0,
68039,.32319999,.95842922,.068046734,1,0,0,
68040,.24680001,1,.19248661,1,0,0,
68041,.057399999,.74952328,,2,1,0,574
68042,.1129,1,,1,1,0,1129
68043,.2274,,.97462124,2,1,0,2274
68044,.085699998,,,2,1,0,857
68045,.1024,.72495794,,1,1,0,1024
68046,.099200003,.5618,.89415604,1,1,0,992
68047,.30500001,1,.2032239,1,0,0,
68048,.067900002,.59909999,.4492057,1,1,0,679
68049,.091799997,.63636422,.19502403,2,1,0,917.99994
68050,.031399999,.0156,.00024258264,2,0,0,
68051,.035100002,.46934375,.013547113,1,0,0,
68052,,,.30297878,2,0,0,
68053,.0405,.2931,.018685147,3,0,0,
68054,.26010001,,.46371731,1,1,0,2601
68055,.20370001,.79110003,,2,1,1,-10000
68056,,,.21836242,3,0,0,
68057,,,,1,0,1,
68058,.33849999,,,3,1,0,3385
68059,.3466,,.18180569,3,0,0,
68060,.050500002,.03519924,.011381341,3,0,0,
68061,.32690001,,.081691794,1,0,0,
68062,.2304,1,1,1,1,0,2304
68063,.048300002,,.37030154,2,1,0,483.00003
68064,.082099997,,.25446904,3,1,0,820.99994
68065,.044199999,.029017659,.36695319,2,1,0,442
68066,.1978,,.86934328,2,1,1,-10000
68067,.031399999,.3809382,.0047833882,1,0,0,
68068,.14219999,,,3,1,0,1421.9999
68069,.068899997,.53139603,.046099205,1,0,0,
68070,.032299999,.019684432,.0047111902,1,0,0,
68071,.1097,.71719998,.052413207,1,0,0,
68072,.047400001,,.028180629,1,0,0,
68073,.17569999,.73345196,.042194758,3,0,0,
68074,.1108,.67150176,.11295886,3,0,0,
68075,.045200001,.066478856,.21772604,3,1,0,452
68076,.033500001,.02,.17507131,2,1,0,335
68077,,,,3,0,0,
68078,.33250001,,.12867133,1,0,0,
68079,.1508,,.91241693,2,1,0,1508
68080,.2613,.98370588,,1,1,0,2613
68081,.125,,.057869807,3,0,0,
68082,.1461,.92841935,,2,1,0,1461
68083,.184,.7885083,.71116215,1,1,0,1840
68084,.2309,,.59935313,3,1,0,2309
68085,.22229999,.97953463,,1,1,0,2223
68086,.050799999,.044957459,.32767573,3,0,0,
68087,.1012,,.066124588,2,0,0,
68088,.041499998,.45609066,.20638993,1,1,0,414.99997
68089,,,,2,0,0,
68090,,1,.28239864,1,0,1,
68091,.31349999,,,3,1,0,3134.9998
68092,.29269999,.8682,.10193319,2,0,0,
68093,,,.33241445,2,0,0,
68094,,,.73673338,1,0,0,
68095,.1962,1,.17659619,1,0,0,
68096,.20039999,,,1,1,0,2004
68097,.044100001,.60189998,.074369356,3,1,0,441
68098,.1521,,.52213264,3,1,0,1521
68099,.0403,.32690001,.019314574,3,0,0,
68100,.1149,1,.16032778,3,1,0,1149
68101,.084899999,.72889137,.089477278,2,1,0,849
68102,.0374,.04214197,.015145814,3,0,0,
68103,.0898,.65450001,.032315932,2,0,0,
68104,,,,2,0,0,
68105,.20039999,.96915865,,3,1,1,-10000
68106,.336,1,.16681814,1,0,0,
68107,.25319999,.77850002,.069131501,1,0,0,
68108,.068099998,.9346,.42127687,1,1,0,681
68109,.27790001,,,1,1,0,2779
68110,.082999997,.6146,.0079476964,2,0,0,
68111,.3601,,.92646432,1,1,0,3601
68112,.27739999,1,.19090675,2,0,0,
68113,.042199999,.050214265,.017942131,1,0,0,
68114,.0458,,.45823619,3,1,0,458
68115,.2044,,.16551255,2,0,0,
68116,.053199999,.5177182,.0071219928,3,0,0,
68117,.1292,.87122166,.28828529,3,1,0,1292
68118,.044799998,.45609066,.012803295,2,0,0,
68119,.24169999,,.15784791,3,0,0,
68120,.31130001,,.36220714,1,1,0,3113
68121,.031199999,.02,.036823347,3,0,0,
68122,.037999999,.1415,.014069811,3,0,0,
68123,.1794,.7885083,,3,1,0,1794
68124,.25729999,,.26464769,1,1,0,2573
68125,.032099999,.02,.18097985,2,1,0,321
68126,.075800002,,.11877097,3,1,0,758
68127,.031199999,.02,.00011720779,2,0,0,
68128,.034000002,.38314125,.0027037801,1,0,0,
68129,.081,.53490001,.23553486,2,1,0,810
68130,.2176,1,,2,1,0,2176
68131,.038800001,.41253182,.30923808,1,1,0,388
68132,.083300002,.79519999,,3,1,0,833
68133,.1184,,.76629901,2,1,0,1184
68134,.17910001,,.40554368,3,1,0,1791.0001
68135,.058800001,.96399999,.042901579,1,0,0,
68136,.099399999,,.090867974,2,1,0,994
68137,.070500001,.57742405,.036686935,3,0,0,
68138,.048599999,.045946907,.19082287,2,1,0,486
68139,.031199999,.02,.0015879278,2,0,0,
68140,.049800001,.55857754,.88475937,2,1,0,498
68141,.34529999,,.15745473,3,0,0,
68142,.1881,,,2,1,0,1881
68143,,,.40070325,1,0,0,
68144,.23469999,.94179857,.56734133,2,1,0,2347
68145,.042300001,,.10070027,1,1,0,423
68146,.14820001,1,.21171075,2,1,1,-10000
68147,.059,.73900002,.37034681,2,1,0,590
68148,.072700001,.59505153,.22408682,2,1,0,727
68149,.031399999,.02,.036823347,1,0,0,
68150,.080899999,.74036109,.9637332,2,1,0,809
68151,.0416,,.019162143,1,0,0,
68152,.043900002,.44080001,.032148231,1,0,0,
68153,.37110001,1,.14976196,3,0,1,
68154,,,.15414146,2,0,0,
68155,.081,.62080598,.059457868,3,0,0,
68156,.0656,.66780001,.47335684,3,1,0,656
68157,.082400002,.72889137,.041624445,1,0,0,
68158,,1,.578807,2,0,1,
68159,.1436,,.72361743,1,1,0,1436
68160,.1797,,,3,1,1,-10000
68161,.034400001,.024433389,.11170366,1,0,0,
68162,.044199999,.39725211,.14650986,3,1,0,442
68163,.065300003,.053272434,.59512132,3,0,0,
68164,.2766,1,,1,1,0,2766
68165,,1,,3,0,0,
68166,.040199999,.3479,.38662571,3,1,0,402
68167,.31079999,,,1,1,1,-10000
68168,,1,,3,0,0,
68169,.078900002,.78259999,.17035131,1,1,0,789
68170,.18539999,,,1,1,0,1854
68171,.1236,,.19137684,3,1,0,1236
68172,.034699999,.79390001,.017855391,1,0,0,
68173,.34979999,1,,3,1,0,3498
68174,.1014,1,.63104016,2,1,0,1014
68175,.061999999,.56118226,.035587884,1,0,1,
68176,.0449,.046545956,.025592918,1,0,0,
68177,.1016,.72889137,,2,1,0,1016
68178,.079800002,.55943024,.62425363,1,1,0,798
68179,.1787,1,,3,1,0,1787
68180,.037900001,.018770507,.0078219986,2,0,0,
68181,.032699998,.2174,.022572013,3,0,0,
68182,.064800002,.53139603,.01964709,2,0,0,
68183,,1,,1,0,0,
68184,.2156,1,.33810982,1,1,0,2156
68185,.1106,.55470002,.8932299,1,1,0,1106
68186,.062700003,,.070128866,2,1,0,627.00006
68187,.0394,.47499999,.19082287,1,1,0,394
68188,.1041,,,3,1,0,1041
68189,.1242,,.091382772,2,0,0,
68190,.29660001,1,.1315507,3,0,0,
68191,.19069999,.7885083,.11431895,2,0,0,
68192,.2263,,.13201354,1,0,0,
68193,.36520001,,.17864549,1,0,0,
68194,.2393,,.20455058,1,0,1,
68195,.1673,.96028697,.070211172,2,0,1,
68196,.045699999,.59689999,.30870387,3,1,0,457
68197,.0403,.4831312,.37606344,1,1,0,403
68198,.083800003,.66355777,.24481323,2,1,0,838
68199,.1087,1,.65063429,3,1,0,1087
68200,.31079999,,.25568551,2,0,0,
68201,.1673,,.59455866,1,1,0,1673
68202,.1857,.97857511,.13334878,1,0,1,
68203,.27610001,1,,1,1,1,-10000
68204,.055199999,.2947,.20594344,1,1,0,552
68205,.0832,.65046692,,3,1,0,832
68206,.2599,.94179857,.56836462,2,1,0,2599
68207,,1,,2,0,0,
68208,.032099999,.611,.006829944,1,0,0,
68209,.17030001,,.98257709,3,1,0,1703.0001
68210,.26390001,,.12763336,3,0,0,
68211,.27090001,.95842922,.81287527,3,1,0,2709
68212,.042599998,,.045224488,3,0,0,
68213,.043299999,.064581208,.047756638,2,1,0,433
68214,.23729999,.82630002,,3,1,0,2373
68215,.031199999,.02,.073917806,2,1,0,312
68216,.033799998,.1174,.0004526664,2,0,0,
68217,.1481,,,2,1,0,1481
68218,.2744,,.9730643,2,1,1,-10000
68219,.046700001,.4831312,.031403851,1,0,0,
68220,.19679999,1,,3,1,0,1967.9999
68221,.15889999,.94749999,,2,1,0,1588.9999
68222,.1259,.69020188,.048157245,3,0,0,
68223,.071699999,.064290829,.30870387,2,1,0,717
68224,.073799998,.68235815,.98222291,1,1,0,738
68225,.050500002,.28760001,.35649231,3,1,0,505.00003
68226,.053100001,.56593776,.079561256,3,1,0,531
68227,.040800001,.3202,.1245127,2,1,0,408
68228,.039900001,.031765863,.10638734,1,0,0,
68229,,,,1,0,1,
68230,.33059999,1,.16102068,3,0,0,
68231,.12980001,.87813306,.10414697,2,0,0,
68232,,,.27679884,3,0,0,
68233,.051399998,.54068708,.40448162,2,1,0,514
68234,.032900002,.016999405,.0057439515,2,0,0,
68235,.0339,.35003361,.001452502,2,0,0,
68236,.18880001,,.72529161,3,1,0,1888.0001
68237,.2201,1,.20731276,2,1,0,2201
68238,.046100002,.45609066,.017584957,2,0,0,
68239,.34909999,,,1,1,1,-10000
68240,.36309999,,.11338835,2,0,0,
68241,.16249999,,,1,1,0,1625
68242,.066799998,.7331,,1,1,0,668
68243,.25690001,.96171963,.2451041,3,0,0,
68244,.0625,.045180887,.18150677,3,0,0,
68245,.2078,.97007072,.26263276,2,1,1,-10000
68246,,,.97462124,3,0,0,
68247,.31690001,1,.093592979,2,0,0,
68248,.116,,,2,1,0,1160
68249,.31380001,,,2,1,0,3138
68250,.056600001,.58950001,.64977229,2,1,0,566
68251,.19670001,.93863285,.14891157,3,0,1,
68252,.1052,.75819999,.047653072,2,0,0,
68253,.081200004,1,.7235229,1,1,0,812.00006
68254,.18979999,,.061084878,2,0,1,
68255,.15539999,.89988863,.19160563,3,1,0,1553.9999
68256,,1,.24714418,1,0,1,
68257,.1575,.9356029,.17349812,3,0,0,
68258,,,.21836242,2,0,0,
68259,.057,.062125299,,2,1,0,570
68260,.22499999,.92970002,.80566454,2,1,0,2250
68261,,,.2304956,3,0,0,
68262,.1424,.73245358,.6584121,3,1,0,1424
68263,.046100002,.47876653,.044337612,1,0,1,
68264,.036800001,.2315,.011610352,1,0,0,
68265,.0473,.79500002,.30969298,2,1,0,473
68266,.2913,.95012558,,1,1,0,2913
68267,.062199999,.6124,.49031562,3,1,0,622
68268,.0436,.47470227,.034626722,2,1,0,436
68269,.33700001,,1,2,1,1,-10000
68270,.35510001,1,,3,1,0,3551
68271,.072700001,.60508966,.099689297,1,1,0,727
68272,.082199998,,.096807241,3,0,0,
68273,.1586,1,.13827856,1,0,0,
68274,.092900001,,.032032829,2,0,0,
68275,.1776,1,.12142341,1,0,0,
68276,.0854,,.054525595,2,0,0,
68277,.1151,,.064954042,3,0,1,
68278,.087200001,.84350002,,2,1,0,872
68279,.031399999,.35069099,.084535919,3,1,0,314
68280,.1591,.9655652,.78694731,2,1,0,1591
68281,.123,1,.062343031,2,0,0,
68282,.112,.066600956,.32036734,1,0,0,
68283,.1101,,.89157301,3,1,0,1101
68284,.0361,,.015116002,3,0,0,
68285,.0337,.38370001,.29867297,1,1,0,337
68286,.15719999,.71613193,.49024704,1,1,0,1571.9999
68287,.2692,,,2,1,0,2692
68288,.046700001,,.17852256,1,1,0,467
68289,.032099999,.3364,.26752746,1,1,0,321
68290,.066799998,1,.022301959,2,0,0,
68291,.1214,1,.060714409,2,0,0,
68292,,,.95688176,2,0,0,
68293,.12530001,.86470002,,1,1,0,1253
68294,,,.24994658,3,0,0,
68295,.0814,,.14677793,3,1,0,814
68296,.1635,,.13030812,3,0,0,
68297,,,,2,0,0,
68298,.090300001,.77237952,.54691565,1,1,0,903
68299,.1575,,,1,1,0,1575
68300,,1,,3,0,0,
68301,.31659999,1,.83373213,3,1,0,3166
68302,.032299999,.029300001,.0004239814,3,0,0,
68303,.032699998,.65450001,.021213492,3,0,0,
68304,.15189999,.90474987,.31450859,2,1,0,1518.9999
68305,.1419,.69020188,.067878857,1,0,0,
68306,.14380001,.80140001,,2,1,1,-10000
68307,.0328,.34919444,.036823347,3,0,0,
68308,.1452,.97009999,.92139304,2,1,0,1452
68309,.0647,.55857754,.32227868,3,1,0,647
68310,.0656,.037766229,.043673608,1,0,0,
68311,.061799999,.04521323,.022198969,3,0,0,
68312,,1,,2,0,1,
68313,.155,.97857511,.11295687,2,0,0,
68314,.1646,1,.15429762,3,0,0,
68315,,,.077039734,2,0,0,
68316,.039299998,.49950001,.21179482,1,1,0,392.99997
68317,.086199999,.76740003,.10563513,2,1,0,862
68318,.22409999,1,.12571765,3,0,0,
68319,.035599999,.5214045,.013969215,1,0,0,
68320,.033799998,.41229999,.009916787,3,0,0,
68321,.055399999,.79229999,.0049172458,1,0,0,
68322,.2053,1,.96673971,1,1,0,2053
68323,.039500002,.032609966,.17179614,3,0,0,
68324,.090499997,1,.19029301,2,1,0,905
68325,.2491,,.55352539,1,1,0,2491
68326,.1229,.71490002,.35355842,3,1,0,1229
68327,.094700001,.68301988,.47358909,1,1,0,947
68328,.050299998,.044001371,.010581583,2,0,0,
68329,.036200002,.86409998,.004475724,3,0,0,
68330,.2985,,.17302909,1,0,0,
68331,.1186,,.20575967,2,1,0,1186
68332,.033500001,.030618211,.12473177,2,1,0,335
68333,.1055,.91219997,,1,1,0,1055
68334,.0385,.1928,.0057439539,2,0,0,
68335,.0436,,.45994264,3,1,0,436
68336,.2313,.96824133,.14811476,3,0,0,
68337,.0682,.75319999,.057011776,1,0,0,
68338,.2441,1,,3,1,0,2441
68339,.082599998,,,3,1,0,826
68340,,1,1,3,0,0,
68341,.080300003,.69325292,.32227868,2,1,0,803.00006
68342,.039299998,.69599998,.27478722,3,1,0,392.99997
68343,.0744,.82805049,.09940204,2,1,0,744
68344,.1177,.63679999,.39448857,2,1,0,1177
68345,.079999998,.55943024,.020477735,3,0,0,
68346,.064000003,1,.49601722,2,1,1,-10000
68347,,,,3,0,1,
68348,.072400004,.72889137,1,2,1,0,724.00006
68349,.031399999,.0070000002,.036553361,2,0,0,
68350,.35499999,,,3,1,1,-10000
68351,.031300001,.02,.091706343,3,0,0,
68352,.097800002,.82218337,.57812321,1,1,0,978
68353,.1239,,.60637254,2,1,0,1239
68354,.0902,.72889137,.14989141,2,1,0,902
68355,,1,.47531095,2,0,0,
68356,.062799998,.82805049,,2,1,0,628
68357,.1462,.91420001,.11099276,1,0,0,
68358,,1,.32671341,2,0,0,
68359,.0359,.3258,.18250163,2,1,0,359
68360,.033199999,.34890363,.0022344615,3,0,0,
68361,.082999997,,.39940393,2,1,0,829.99994
68362,.056400001,.44299999,.020628201,3,0,1,
68363,.071099997,.72060001,.36624271,1,1,0,710.99994
68364,.2245,.96603715,,1,1,0,2245
68365,,,,3,0,0,
68366,.0616,,,3,1,0,616
68367,.031300001,.34890363,.0776686,2,1,0,313
68368,.0392,.022239273,.17290273,2,1,0,392
68369,.15880001,,,1,1,0,1588
68370,.034299999,.55299997,.0024332197,3,0,0,
68371,.1513,.9655652,.11651249,2,0,0,
68372,.2321,,.20455058,3,0,0,
68373,.22149999,1,,3,1,0,2215
68374,.1256,.96240002,.12670331,1,1,0,1256
68375,.31169999,,,2,1,0,3116.9998
68376,.063699998,,.0093509806,3,0,0,
68377,.27579999,,.14045204,2,0,1,
68378,.1504,.7885083,.059669062,1,0,0,
68379,.2333,.99087882,.10031927,1,0,0,
68380,.0405,.45532635,.20025584,3,1,0,405
68381,,,.7522825,2,0,0,
68382,.32570001,.98952079,.16767855,2,0,0,
68383,.1558,,.066406526,1,0,0,
68384,.1269,,.051653162,1,0,0,
68385,.1123,1,.12144721,3,0,0,
68386,.031199999,.02,.00050693413,2,0,0,
68387,.053100001,1,.027394565,1,0,0,
68388,.078000002,.039997019,.011709071,1,0,0,
68389,.057999998,,.98716277,2,1,0,580
68390,.15530001,1,.54994696,3,1,0,1553.0001
68391,.0403,,.0098670376,1,0,0,
68392,.17919999,.7885083,,1,1,0,1791.9999
68393,.063900001,.44890001,.024008257,3,0,0,
68394,.031300001,.38304296,.0021440706,2,0,0,
68395,.064800002,.5512805,.062343031,3,0,0,
68396,.035,.2748,.024751263,3,0,0,
68397,.044399999,.0594384,.43191513,1,0,0,
68398,.1047,.65868545,.98907495,3,1,0,1047
68399,.2286,.96603715,.17956288,3,0,0,
